wheezy,docutils-doc,python-docutils,0.8.1-8
wheezy,docvert,docvert,4.0-7
wheezy,docvert-libreoffice,docvert,4.0-7
wheezy,docvert-openoffice.org,openoffice.org,1:3.4.0~ooo340m1-7
wheezy,docx2txt,docx2txt,1.2-1
wheezy,dodgindiamond2,dd2,0.2.2-1
wheezy,dokuwiki,dokuwiki,0.0.20120125b-2
wheezy,dolfin-bin,dolfin,1.0.0-7
wheezy,dolfin-dev,dolfin,1.0.0-7
wheezy,dolfin-doc,dolfin,1.0.0-7
wheezy,dolphin,kde-baseapps,4:4.8.4-2
wheezy,donkey,donkey,0.5-19
wheezy,doodle-dbg,doodle,0.7.0-5
wheezy,doodled,doodle,0.7.0-5
wheezy,doodle,doodle,0.7.0-5
wheezy,doomsday,deng,1.9.0-beta6.9+dfsg1-2.1
wheezy,dopewars-data,dopewars,1.5.12-13
wheezy,dopewars,dopewars,1.5.12-13
wheezy,dos2unix,dos2unix,6.0-1
wheezy,dosage,dosage,1.6.0-1
wheezy,dosbox,dosbox,0.74-3
wheezy,doscan,doscan,0.3.1-3
wheezy,doschk,doschk,1.1-6
wheezy,dose-builddebcheck,dose3,3.0.2-3
wheezy,dose-distcheck,dose3,3.0.2-3
wheezy,dose-extra,dose3,3.0.2-3
wheezy,dosfstools-dbg,dosfstools,3.0.13-1
wheezy,dosfstools,dosfstools,3.0.13-1
wheezy,dossizola-data,dossizola,1.0-8.3
wheezy,dossizola,dossizola,1.0-8.3
wheezy,dot2tex,dot2tex,2.8.7+repack-1
wheezy,dot-forward,dot-forward,1:0.71-2
wheezy,dotlrn,dotlrn,2.5.0+dfsg-6+wheezy4
wheezy,dotmcp,s3d,0.2.2-8
wheezy,dots,dots,0.0.20100108-3
wheezy,dotur,dotur,1.53-2
wheezy,douf00,douf00,3.0.0-1
wheezy,dov4l,dov4l,0.9-4.1
wheezy,dovecot-antispam,dovecot-antispam,2.0+20120225-3
wheezy,dovecot-common,dovecot,1:2.1.7-7
wheezy,dovecot-core,dovecot,1:2.1.7-7
wheezy,dovecot-dbg,dovecot,1:2.1.7-7
wheezy,dovecot-dev,dovecot,1:2.1.7-7
wheezy,dovecot-gssapi,dovecot,1:2.1.7-7
wheezy,dovecot-imapd,dovecot,1:2.1.7-7
wheezy,dovecot-ldap,dovecot,1:2.1.7-7
wheezy,dovecot-lmtpd,dovecot,1:2.1.7-7
wheezy,dovecot-managesieved,dovecot,1:2.1.7-7
wheezy,dovecot-mysql,dovecot,1:2.1.7-7
wheezy,dovecot-pgsql,dovecot,1:2.1.7-7
wheezy,dovecot-pop3d,dovecot,1:2.1.7-7
wheezy,dovecot-sieve,dovecot,1:2.1.7-7
wheezy,dovecot-solr,dovecot,1:2.1.7-7
wheezy,dovecot-sqlite,dovecot,1:2.1.7-7
wheezy,downtimed,downtimed,0.5-2
wheezy,doxygen-doc,doxygen,1.8.1.2-2
wheezy,doxygen,doxygen,1.8.1.2-2
wheezy,doxygen-gui,doxygen,1.8.1.2-2
wheezy,doxygen-latex,doxygen,1.8.1.2-2
wheezy,doxymacs,doxymacs,1.8.0-6
wheezy,doxypy,doxypy,0.4.2-1
wheezy,dozzaqueux-data,dozzaqueux,3.21-4
wheezy,dozzaqueux,dozzaqueux,3.21-4
wheezy,dpatch,dpatch,2.0.35
wheezy,dphys-config,dphys-config,20100216-1
wheezy,dphys-swapfile,dphys-swapfile,20061020-4
wheezy,dpkg-awk,dpkg-awk,1.2
wheezy,dpkg-cross,dpkg-cross,2.6.7
wheezy,dpkg-dev,dpkg,1.16.10
wheezy,dpkg-dev-el,emacs-goodies-el,35.2+nmu1
wheezy,dpkg,dpkg,1.16.10
wheezy,dpkg-repack,dpkg-repack,1.37
wheezy,dpkg-ruby,ruby-debian,0.3.8
wheezy,dpkg-sig,dpkg-sig,0.13.1
wheezy,dpkg-www,dpkg-www,2.54+nmu1
wheezy,dpm-copy-server-mysql,lcgdm,1.8.2-1+b2
wheezy,dpm-copy-server-postgres,lcgdm,1.8.2-1+b2
wheezy,dpm,lcgdm,1.8.2-1+b2
wheezy,dpm-name-server-mysql,lcgdm,1.8.2-1+b2
wheezy,dpm-name-server-postgres,lcgdm,1.8.2-1+b2
wheezy,dpm-rfio-server,lcgdm,1.8.2-1+b2
wheezy,dpm-server-mysql,lcgdm,1.8.2-1+b2
wheezy,dpm-server-postgres,lcgdm,1.8.2-1+b2
wheezy,dpm-srm-server-mysql,lcgdm,1.8.2-1+b2
wheezy,dpm-srm-server-postgres,lcgdm,1.8.2-1+b2
wheezy,dpsyco-base,dpsyco,1.0.36
wheezy,dpsyco-cfengine,dpsyco,1.0.36
wheezy,dpsyco-devel,dpsyco,1.0.36
wheezy,dpsyco,dpsyco,1.0.36
wheezy,dpsyco-lib,dpsyco,1.0.36
wheezy,dpsyco-mysql,dpsyco,1.0.36
wheezy,dpsyco-patch,dpsyco,1.0.36
wheezy,dpsyco-samba,dpsyco,1.0.36
wheezy,dpsyco-skel,dpsyco,1.0.36
wheezy,dpsyco-ssh,dpsyco,1.0.36
wheezy,dpsyco-sudo,dpsyco,1.0.36
wheezy,dpt-i2o-raidutils,raidutils,0.0.6-19
wheezy,d-push,d-push,2.0-1.1
wheezy,dput,dput,0.9.6.3+nmu2
wheezy,draai,draai,20110603-1
wheezy,drac-dev,drac,1.12-7.2
wheezy,drac,drac,1.12-7.2
wheezy,dracut,dracut,020-2
wheezy,dracut-network,dracut,020-2
wheezy,dradio,dradio,3.8-2
wheezy,dragbox,dragbox,0.4.0-1
wheezy,dragonplayer,kdemultimedia,4:4.8.4-2
wheezy,d-rats,d-rats,0.3.3-3
wheezy,drawmap,drawmap,2.5-3
wheezy,drawterm,drawterm,20110822-1
wheezy,drawtiming,drawtiming,0.7.1-5
wheezy,drawxtl,drawxtl,5.5-3
wheezy,drbd8-utils,drbd8,2:8.3.13-2
wheezy,drbdlinks,drbdlinks,1.19-1
wheezy,drbl,drbl,1.10.90-1
wheezy,drc,drc,3.2.0~dfsg0-1
wheezy,dreamchess-data,dreamchess,0.2.0-3
wheezy,dreamchess,dreamchess,0.2.0-3
wheezy,dreampie,dreampie,1.1.1-2
wheezy,drgeo-doc,drgeo-doc,1.5-7
wheezy,drgeo,drgeo,1.1.0-10
wheezy,driconf,driconf,0.9.1-2
wheezy,driftnet,driftnet,0.1.6+cvs20040426-3
wheezy,drivel,drivel,3.0.3-1
wheezy,drizzle-client,drizzle,1:7.1.36-stable-1
wheezy,drizzle-dbg,drizzle,1:7.1.36-stable-1
wheezy,drizzle-dev-doc,drizzle,1:7.1.36-stable-1
wheezy,drizzle-doc,drizzle,1:7.1.36-stable-1
wheezy,drizzle,drizzle,1:7.1.36-stable-1
wheezy,drizzle-plugin-auth-file,drizzle,1:7.1.36-stable-1
wheezy,drizzle-plugin-auth-http,drizzle,1:7.1.36-stable-1
wheezy,drizzle-plugin-auth-ldap,drizzle,1:7.1.36-stable-1
wheezy,drizzle-plugin-auth-pam,drizzle,1:7.1.36-stable-1
wheezy,drizzle-plugin-auth-schema,drizzle,1:7.1.36-stable-1
wheezy,drizzle-plugin-debug,drizzle,1:7.1.36-stable-1
wheezy,drizzle-plugin-dev,drizzle,1:7.1.36-stable-1
wheezy,drizzle-plugin-gearman-udf,drizzle,1:7.1.36-stable-1
wheezy,drizzle-plugin-http-functions,drizzle,1:7.1.36-stable-1
wheezy,drizzle-plugin-js,drizzle,1:7.1.36-stable-1
wheezy,drizzle-plugin-json-server,drizzle,1:7.1.36-stable-1
wheezy,drizzle-plugin-logging-gearman,drizzle,1:7.1.36-stable-1
wheezy,drizzle-plugin-logging-query,drizzle,1:7.1.36-stable-1
wheezy,drizzle-plugin-perf-dictionary,drizzle,1:7.1.36-stable-1
wheezy,drizzle-plugin-query-log,drizzle,1:7.1.36-stable-1
wheezy,drizzle-plugin-rabbitmq,drizzle,1:7.1.36-stable-1
wheezy,drizzle-plugin-regex-policy,drizzle,1:7.1.36-stable-1
wheezy,drizzle-plugin-simple-user-policy,drizzle,1:7.1.36-stable-1
wheezy,drizzle-plugin-slave,drizzle,1:7.1.36-stable-1
wheezy,drobo-utils,drobo-utils,0.6.1+repack-1
wheezy,dropbear,dropbear,2012.55-1.3
wheezy,drpython,drpython,1:3.11.1-2
wheezy,drraw,drraw,2.2b2-4
wheezy,drslib,drslib,0.3.0a3-3
wheezy,drumstick-tools,libdrumstick,0.5.0-3
wheezy,drupal7,drupal7,7.14-2
wheezy,drush,drush,5.4-1
wheezy,dsbltesters,dsbltesters,0.9.5-4
wheezy,dsc-statistics-collector,dsc-statistics,201203250530-2
wheezy,dsc-statistics-presenter,dsc-statistics,201203250530-2
wheezy,dsdp-doc,dsdp,5.8-9.1
wheezy,dsdp,dsdp,5.8-9.1
wheezy,dselect,dpkg,1.16.10
wheezy,dsh,dsh,0.25.10-1
wheezy,d-shlibs,d-shlibs,0.52
wheezy,dsniff,dsniff,2.4b1+debian-22
wheezy,dspam-dbg,dspam,3.10.1+dfsg-11
wheezy,dspam-doc,dspam,3.10.1+dfsg-11
wheezy,dspam,dspam,3.10.1+dfsg-11
wheezy,dspam-webfrontend,dspam,3.10.1+dfsg-11
wheezy,dssi-dev,dssi,1.1.1~dfsg0-1
wheezy,dssi-example-plugins,dssi,1.1.1~dfsg0-1
wheezy,dssi-host-jack,dssi,1.1.1~dfsg0-1
wheezy,dssi-utils,dssi,1.1.1~dfsg0-1
wheezy,dssp-dbg,dssp,2.0.4-2
wheezy,dssp,dssp,2.0.4-2
wheezy,dstat,dstat,0.7.2-3
wheezy,dsyslog-dbg,dsyslog,0.6.0+b2
wheezy,dsyslog,dsyslog,0.6.0+b2
wheezy,dsyslog-module-gnutls,dsyslog,0.6.0+b2
wheezy,dsyslog-module-mysql,dsyslog,0.6.0+b2
wheezy,dsyslog-module-postgresql,dsyslog,0.6.0+b2
wheezy,dtach,dtach,0.8-2.1
wheezy,dtaus,dtaus,0.9-1
wheezy,dtc-xen,dtc-xen,0.5.17-1
wheezy,dtc-xen-firewall,dtc-xen,0.5.17-1
wheezy,dtdinst,jing-trang,20091111-5
wheezy,dtrx,dtrx,6.6-1.1
wheezy,duende,maradns,1.4.12-5
wheezy,duff,duff,0.5.2-1
wheezy,duma,duma,2.5.15-1.1
wheezy,dumpasn1,dumpasn1,20120521-1
wheezy,dump,dump,0.4b44-1
wheezy,dumpet,dumpet,2.1-4
wheezy,dunst,dunst,0.2.0-3
wheezy,duplicity,duplicity,0.6.18-3
wheezy,dupload,dupload,2.7.0
wheezy,duply,duply,1.5.5.5-1
wheezy,durep,durep,0.9-2.3
wheezy,dv4l,dv4l,1.0-5
wheezy,dvbackup,dvbackup,1:0.0.4-7
wheezy,dvb-apps,linuxtv-dvb-apps,1.1.1+rev1483-1
wheezy,dvbcut,dvbcut,0.5.4+svn178-2
wheezy,dvblast,dvblast,2.2-1
wheezy,dvbsnoop,dvbsnoop,1.4.50-4
wheezy,dvbstream,dvbstream,0.6+cvs20090621-1
wheezy,dvbstreamer,dvbstreamer,2.1.0-2.3
wheezy,dvb-tools,v4l-utils,0.8.8-3
wheezy,dvbtune,dvbtune,0.5.ds-1
wheezy,dvcs-autosync,dvcs-autosync,0.5
wheezy,dvdauthor,dvdauthor,0.7.0-1.1+b2
wheezy,dvdbackup-dbg,dvdbackup,0.4.2-1
wheezy,dvdbackup,dvdbackup,0.4.2-1
wheezy,dvdisaster-doc,dvdisaster,0.72.4-1
wheezy,dvdisaster,dvdisaster,0.72.4-1
wheezy,dvd+rw-tools-dbg,dvd+rw-tools,7.1-10
wheezy,dvd+rw-tools,dvd+rw-tools,7.1-10
wheezy,dvdtape,dvdtape,1.6-1
wheezy,dvgrab,dvgrab,3.5-2
wheezy,dvhtool,dvhtool,1.0.1-5
wheezy,dvi2dvi,dvi2dvi,2.0alpha-9.2
wheezy,dvi2ps,dvi2ps,5.1j-1
wheezy,dvi2ps-fontdata-a2n,dvi2ps-fontdata,1.0.1-3
wheezy,dvi2ps-fontdata-ja,dvi2ps-fontdata,1.0.1-3
wheezy,dvi2ps-fontdata-n2a,dvi2ps-fontdata,1.0.1-3
wheezy,dvi2ps-fontdata-ptexfake,dvi2ps-fontdata,1.0.1-3
wheezy,dvi2ps-fontdata-rsp,dvi2ps-fontdata,1.0.1-3
wheezy,dvi2ps-fontdata-tbank,dvi2ps-fontdata,1.0.1-3
wheezy,dvi2ps-fontdata-three,dvi2ps-fontdata,1.0.1-3
wheezy,dvi2ps-fontdesc-morisawa5,dvi2ps-fontdesc-morisawa5,0.5
wheezy,dvidvi,dvidvi,1.0-8etch2
wheezy,dvifb,tmview,1:01.03-14.1+b1
wheezy,dvilx,tmview,1:01.03-14.1+b1
wheezy,dvipng,dvipng,1.14-1+b1
wheezy,dvipost,dvipost,1.1-4
wheezy,dvips-fontdata-n2bk,dvips-fontdata-n2bk,0.0.2001.12.12-3
wheezy,dvipsk-ja,dvipsk-ja,5.98+p1.7b-1.1
wheezy,dvisvga,tmview,1:01.03-14.1+b1
wheezy,dvorak7min,dvorak7min,1.6.1-13.1
wheezy,dvsink,dvswitch,0.8.3.6-1+b2
wheezy,dvsource,dvswitch,0.8.3.6-1+b2
wheezy,dvswitch,dvswitch,0.8.3.6-1+b2
wheezy,dvtm,dvtm,0.6-1
wheezy,dwarfdump,dwarfutils,20120410-2
wheezy,dwarves,dwarves-dfsg,1.10-2
wheezy,dwb,dwb,20120628hg-1
wheezy,dwdiff,dwdiff,2.0.4-1
wheezy,dwm,dwm,6.0-4
wheezy,dwoo,dwoo,1.1.1-1
wheezy,dwww,dwww,1.11.8
wheezy,dwz,dwz,0.4-1
wheezy,dx-doc,dx,1:4.4.4-4
wheezy,dx,dx,1:4.4.4-4+b2
wheezy,dxpc,dxpc,3.9.2-3
wheezy,dxsamples,dxsamples,4.2.0-1
wheezy,dynalogin-client-php,dynalogin,0.9.14-2
wheezy,dynalogin-server,dynalogin,0.9.14-2
wheezy,dynamite,dynamite,0.1.1-2
wheezy,dynare-common,dynare,4.3.0-2
wheezy,dynare-doc,dynare,4.3.0-2
wheezy,dynare,dynare,4.3.0-2
wheezy,dyndns,dyndns,2012.0112-1
wheezy,dzedit,cernlib,20061220+dfsg3-2
wheezy,dzen2,dzen2,0.8.5-4
wheezy,e00compr,e00compr,1.0.1-2
wheezy,e2fsck-static,e2fsprogs,1.42.5-1.1
wheezy,e2fslibs-dbg,e2fsprogs,1.42.5-1.1
wheezy,e2fslibs-dev,e2fsprogs,1.42.5-1.1
wheezy,e2fslibs,e2fsprogs,1.42.5-1.1
wheezy,e2fsprogs-dbg,e2fsprogs,1.42.5-1.1
wheezy,e2fsprogs,e2fsprogs,1.42.5-1.1
wheezy,e2ps,e2ps,4.34-4
wheezy,e2tools,e2tools,0.0.16-6.1
wheezy,e2undel,e2undel,0.82-1.1
wheezy,e2wm,e2wm,1.2+git20120601-1
wheezy,e3,e3,1:2.71-1
wheezy,eancheck,eancheck,1.0-1.1
wheezy,ears,ears,1.0.1-2.1
wheezy,easychem,easychem,0.6-7
wheezy,easygit,easygit,0.99-1
wheezy,easyh10,easyh10,1.5-1
wheezy,easymp3gain-gtk-dbg,easymp3gain,0.5.0+svn135-1
wheezy,easymp3gain-gtk,easymp3gain,0.5.0+svn135-1
wheezy,easypg,easypg,0.0.16-2.1
wheezy,easytag,easytag,2.1.7-2
wheezy,eatmydata,libeatmydata,26-2
wheezy,eb-doc,eb,4.4.3-6
wheezy,ebhttpd,ebnetd,1:1.0.dfsg.1-4.3
wheezy,eblook,eblook,1:1.6.1-12
wheezy,ebnetd-common,ebnetd,1:1.0.dfsg.1-4.3
wheezy,ebnetd,ebnetd,1:1.0.dfsg.1-4.3
wheezy,eboard,eboard,1.1.1-5
wheezy,eboard-extras-pack1,eboard-extras-pack1,2-3
wheezy,ebook-speaker-dbg,ebook-speaker,2.0-3
wheezy,ebook-speaker,ebook-speaker,2.0-3
wheezy,ebook-tools-dbg,ebook-tools,0.2.1-2+b1
wheezy,ebtables,ebtables,2.0.10.4-1
wheezy,ebumeter,ebumeter,0.1.0~dfsg-2
wheezy,eb-utils,eb,4.4.3-6
wheezy,ebview,ebview,0.3.6.2-1.2
wheezy,ecaccess,ecaccess,4.0.0-3
wheezy,ecasound-doc,ecasound,2.9.0-1
wheezy,ecasound,ecasound,2.9.0-1
wheezy,ecasound-el,ecasound,2.9.0-1
wheezy,ecatools,ecasound,2.9.0-1
wheezy,ecb,ecb,2.40+cvs20110608-3
wheezy,echolot,echolot,2.1.8-8
wheezy,echoping,echoping,6.0.2-6
wheezy,ecj,ecj,3.5.1-3
wheezy,ecj-gcj,ecj,3.5.1-3
wheezy,ecl-doc,ecl,11.1.1+dfsg1-2
wheezy,ecl,ecl,11.1.1+dfsg1-2
wheezy,eclipse-anyedit,eclipse-anyedit,2.4.2-1
wheezy,eclipse-cdt-autotools,eclipse-cdt,8.1.0+dfsg-2
wheezy,eclipse-cdt,eclipse-cdt,8.1.0+dfsg-2
wheezy,eclipse-cdt-jni,eclipse-cdt,8.1.0+dfsg-2
wheezy,eclipse-cdt-pkg-config,eclipse-cdt-pkg-config,0.5.4+svn212-1
wheezy,eclipse-cdt-valgrind,eclipse-linuxtools,1.0.0-1
wheezy,eclipse-cdt-valgrind-remote,eclipse-linuxtools,1.0.0-1
wheezy,eclipse,eclipse,3.8.0~rc4-1
wheezy,eclipse-egit,eclipse-egit,2.0.0-1
wheezy,eclipse-egit-mylyn,eclipse-egit,2.0.0-1
wheezy,eclipse-emf,eclipse-emf,2.5.0-2
wheezy,eclipse-emf-examples,eclipse-emf,2.5.0-2
wheezy,eclipse-emf-sdk,eclipse-emf,2.5.0-2
wheezy,eclipse-gef-doc,eclipse-gef,3.7.1-1
wheezy,eclipse-gef,eclipse-gef,3.7.1-1
wheezy,eclipse-jdt,eclipse,3.8.0~rc4-1
wheezy,eclipse-mercurialeclipse,eclipse-mercurialeclipse,1.9.4-2
wheezy,eclipse-mylyn-builds-hudson,eclipse-mylyn,3.8.0-2
wheezy,eclipse-mylyn-context-cdt,eclipse-mylyn,3.8.0-2
wheezy,eclipse-mylyn-context-jdt,eclipse-mylyn,3.8.0-2
wheezy,eclipse-mylyn-context-pde,eclipse-mylyn,3.8.0-2
wheezy,eclipse-mylyn,eclipse-mylyn,3.8.0-2
wheezy,eclipse-mylyn-tasks-bugzilla,eclipse-mylyn,3.8.0-2
wheezy,eclipse-mylyn-tasks-trac,eclipse-mylyn,3.8.0-2
wheezy,eclipse-mylyn-versions-cvs,eclipse-mylyn,3.8.0-2
wheezy,eclipse-mylyn-wikitext,eclipse-mylyn,3.8.0-2
wheezy,eclipse-pde,eclipse,3.8.0~rc4-1
wheezy,eclipse-platform-data,eclipse,3.8.0~rc4-1
wheezy,eclipse-platform,eclipse,3.8.0~rc4-1
wheezy,eclipse-rcp,eclipse,3.8.0~rc4-1
wheezy,eclipse-rse,eclipse-rse,3.1.2-1
wheezy,eclipse-xsd,eclipse-emf,2.5.0-2
wheezy,eclipse-xsd-sdk,eclipse-emf,2.5.0-2
wheezy,ecm,cmdpack,1.03-1
wheezy,ecryptfs-utils-dbg,ecryptfs-utils,99-1
wheezy,ecryptfs-utils,ecryptfs-utils,99-1
wheezy,ed2k-hash,ed2k-hash,0.3.3+deb2-1
wheezy,edac-utils,edac-utils,0.18-1
wheezy,edb,edb,1.31-2
wheezy,edbrowse,edbrowse,3.4.8-2
wheezy,ed,ed,1.6-2
wheezy,edenmath.app,edenmath.app,1.1.1a-7+b5
wheezy,edfbrowser,edfbrowser,1.48-1
wheezy,edict,edict,2012.05.09-1
wheezy,edict-el,edict-el,1.06-9
wheezy,edisplay,exactimage,0.8.5-5
wheezy,editmoin,editmoin,1.17-1
wheezy,editra,editra,0.6.58-1
wheezy,edos-debcheck,edos-debcheck,1.0-9
wheezy,edos-distcheck,pkglab,1.4.2-13+b1
wheezy,edos-rpmcheck,edos-debcheck,1.0-9
wheezy,education-astronomy,debian-edu,1.702
wheezy,education-chemistry,debian-edu,1.702
wheezy,education-common,debian-edu,1.702
wheezy,education-desktop-gnome,debian-edu,1.702
wheezy,education-desktop-kde,debian-edu,1.702
wheezy,education-desktop-lxde,debian-edu,1.702
wheezy,education-desktop-other,debian-edu,1.702
wheezy,education-desktop-sugar,debian-edu,1.702
wheezy,education-development,debian-edu,1.702
wheezy,education-electronics,debian-edu,1.702
wheezy,education-geography,debian-edu,1.702
wheezy,education-graphics,debian-edu,1.702
wheezy,education-language,debian-edu,1.702
wheezy,education-laptop,debian-edu,1.702
wheezy,education-logic-games,debian-edu,1.702
wheezy,education-main-server,debian-edu,1.702
wheezy,education-mathematics,debian-edu,1.702
wheezy,education-menus,debian-edu,1.702
wheezy,education-misc,debian-edu,1.702
wheezy,education-music,debian-edu,1.702
wheezy,education-networked,debian-edu,1.702
wheezy,education-physics,debian-edu,1.702
wheezy,education-services,debian-edu,1.702
wheezy,education-standalone,debian-edu,1.702
wheezy,education-tasks,debian-edu,1.702
wheezy,education-thin-client,debian-edu,1.702
wheezy,education-thin-client-server,debian-edu,1.702
wheezy,education-workstation,debian-edu,1.702
wheezy,eeepc-acpi-scripts,eeepc-acpi-scripts,1.1.12
wheezy,eegdev-plugins-free,eegdev,0.2-3
wheezy,eekboek-db-postgresql,eekboek,2.00.04-1
wheezy,eekboek,eekboek,2.00.04-1
wheezy,eekboek-gui,eekboek,2.00.04-1
wheezy,eep24c,eep24c,0.1.2-5
wheezy,efax,efax,1:0.9a-19
wheezy,efax-gtk,efax-gtk,3.2.8-1+b1
wheezy,efibootmgr,efibootmgr,0.5.4-3
wheezy,eficas,eficas,6.4.0-1-1.1
wheezy,efilinux,efilinux,1.0-2
wheezy,efingerd,efingerd,1.6.2.7+nmu1
wheezy,eflite,eflite,0.4.1-6
wheezy,efp,efp,1.4-2
wheezy,efte,efte,1.1-1
wheezy,eggdrop-data,eggdrop,1.6.20-1
wheezy,eggdrop,eggdrop,1.6.20-1
wheezy,egg,egg,4.0.6+0.20041122cvs-19
wheezy,eglibc-source,eglibc,2.13-38
wheezy,eiciel,eiciel,0.9.8.1-3
wheezy,einstein,einstein,2.0.dfsg.2-9
wheezy,eiskaltdcpp-common,eiskaltdcpp,2.2.6-4
wheezy,eiskaltdcpp-daemon-dbg,eiskaltdcpp,2.2.6-4
wheezy,eiskaltdcpp-daemon,eiskaltdcpp,2.2.6-4
wheezy,eiskaltdcpp,eiskaltdcpp,2.2.6-4
wheezy,eiskaltdcpp-emoticons,eiskaltdcpp,2.2.6-4
wheezy,eiskaltdcpp-gtk-data,eiskaltdcpp,2.2.6-4
wheezy,eiskaltdcpp-gtk-dbg,eiskaltdcpp,2.2.6-4
wheezy,eiskaltdcpp-gtk,eiskaltdcpp,2.2.6-4
wheezy,eiskaltdcpp-qt-data,eiskaltdcpp,2.2.6-4
wheezy,eiskaltdcpp-qt-dbg,eiskaltdcpp,2.2.6-4
wheezy,eiskaltdcpp-qt,eiskaltdcpp,2.2.6-4
wheezy,eiskaltdcpp-scripts,eiskaltdcpp,2.2.6-4
wheezy,eiskaltdcpp-sounds,eiskaltdcpp,2.2.6-4
wheezy,ejabberd,ejabberd,2.1.10-4
wheezy,eject,eject,2.1.5+deb1+cvs20081104-13
wheezy,ekeyd-egd-linux,ekeyd,1.1.5-4
wheezy,ekeyd,ekeyd,1.1.5-4
wheezy,ekg2-api-docs,ekg2,1:0.3.1-3
wheezy,ekg2-core,ekg2,1:0.3.1-3
wheezy,ekg2-dbg,ekg2,1:0.3.1-3
wheezy,ekg2,ekg2,1:0.3.1-3
wheezy,ekg2-gnupg,ekg2,1:0.3.1-3
wheezy,ekg2-jabber,ekg2,1:0.3.1-3
wheezy,ekg2-remote,ekg2,1:0.3.1-3
wheezy,ekg2-scripting-perl,ekg2,1:0.3.1-3
wheezy,ekg2-scripting-python,ekg2,1:0.3.1-3
wheezy,ekg2-ui-gtk,ekg2,1:0.3.1-3
wheezy,ekg2-ui-ncurses,ekg2,1:0.3.1-3
wheezy,ekg2-xosd,ekg2,1:0.3.1-3
wheezy,ekg,ekg,1:1.9~pre+r2854-1
wheezy,ekg-gtk,ekg,1:1.9~pre+r2854-1
wheezy,ekiga-dbg,ekiga,3.2.7-6
wheezy,ekiga,ekiga,3.2.7-6
wheezy,elastix-doc,elastix,4.5-2
wheezy,elastix,elastix,4.5-2
wheezy,eldav,eldav,0.8.1-5
wheezy,electric,electric,8.10-2
wheezy,electric-fence,electric-fence,2.2.4
wheezy,electricsheep,electricsheep,2.7~b12+svn20091224-1.1
wheezy,eleeye,gmchess,0.29.6-2
wheezy,elektra-bin,elektra,0.7.1-1
wheezy,elektra-doc,elektra,0.7.1-1
wheezy,elfrc,elfrc,0.7-1
wheezy,elfutils,elfutils,0.152-1+wheezy1
wheezy,el-get,el-get,3.1-1
wheezy,elib,elib,1.0-11.1
wheezy,elida,elida,0.4+nmu1
wheezy,elilo,elilo,3.14-2
wheezy,elinks-data,elinks,0.12~pre5-9
wheezy,elinks-doc,elinks,0.12~pre5-9
wheezy,elinks,elinks,0.12~pre5-9
wheezy,elinks-lite,elinks,0.12~pre5-9
wheezy,elisa,moovida,1.0.9+bzr1614-1.1
wheezy,elkdoc,elk,3.99.8-2
wheezy,elk,elk,3.99.8-2
wheezy,elki,elki,0.5.0-1
wheezy,elks-libc,linux86,0.16.17-3.1
wheezy,elmer-common,elmerfem,6.1.0.svn.5396.dfsg2-2
wheezy,elmer-dbg,elmerfem,6.1.0.svn.5396.dfsg2-2
wheezy,elmer,elmerfem,6.1.0.svn.5396.dfsg2-2
wheezy,elscreen,elscreen,1.4.6-5
wheezy,elserv,elserv,0.4.0+0.20011203cvs-17.1
wheezy,elvis-common,elvis,2.2.0-11.1
wheezy,elvis-console,elvis,2.2.0-11.1
wheezy,elvis,elvis,2.2.0-11.1
wheezy,elvis-tiny,elvis-tiny,1.4-23
wheezy,elvis-tools,elvis,2.2.0-11.1
wheezy,elyxer,elyxer,1.2.3-1
wheezy,elza,elza,1.4.3-16
wheezy,emacs23-bin-common,emacs23,23.4+1-4
wheezy,emacs23-common,emacs23,23.4+1-4
wheezy,emacs23-el,emacs23,23.4+1-4
wheezy,emacs23,emacs23,23.4+1-4
wheezy,emacs23-lucid,emacs23,23.4+1-4
wheezy,emacs23-nox,emacs23,23.4+1-4
wheezy,emacs-calfw,emacs-calfw,1.3+git20111208-1
wheezy,emacs-calfw-howm,emacs-calfw,1.3+git20111208-1
wheezy,emacs-chess,emacs-chess,2.0b6-1.1
wheezy,emacs,emacs-defaults,45.0
wheezy,emacsen-common,emacsen-common,2.0.5
wheezy,emacs-goodies-el,emacs-goodies-el,35.2+nmu1
wheezy,emacs-intl-fonts,intlfonts,1.2.1-8
wheezy,emacs-jabber,emacs-jabber,0.8.0-3
wheezy,emacs-mozc-bin,mozc,1.5.1090.102-4
wheezy,emacs-mozc,mozc,1.5.1090.102-4
wheezy,emacspeak,emacspeak,29.0-9
wheezy,emacs-window-layout,emacs-window-layout,1.1-2
wheezy,email-reminder,email-reminder,0.7.6-5
wheezy,embassy-domainatrix,embassy-domainatrix,0.1.0+20110714-1
wheezy,embassy-domalign,embassy-domalign,0.1.0+20110714-1
wheezy,embassy-domsearch,embassy-domsearch,1:0.1.0+20110714-1
wheezy,ember,ember,0.6.2+dfsg-2
wheezy,ember-media,ember-media,0.6.2.1-1
wheezy,emboss-data,emboss,6.4.0-2
wheezy,emboss-doc,emboss,6.4.0-2
wheezy,emboss,emboss,6.4.0-2
wheezy,emboss-explorer,emboss-explorer,2.2.0-7
wheezy,emboss-lib,emboss,6.4.0-2
wheezy,emboss-test,emboss,6.4.0-2
wheezy,emdebian-archive-keyring,emdebian-archive-keyring,2.0.3
